index,title,category,current_funding_amount,percentage,target_funding_amount,supporter,result,match_cnt,fold
9439,"나를 안아주고 싶은 날, 허그미 애플티",푸드,1776800,177,10038,70,1,1,4
9440,엠피리얼 vs 픽셀 택틱스,보드게임 · TRPG,1776800,177,10038,360,1,0,1
9441,우리다 블렌딩티: 발달장애인의 꿈을 우리다,푸드,1776800,177,1000000,81,1,0,4
9442,"나를 가장 빛나게 해줄, 하나뿐인 작약꽃 향수 '러브포미'",향수 · 뷰티,2664000,177,15050,46,1,1,3
9443,"싱글도 프리랜서도 괜찮아, 『꽁꽁 숨고 싶을 때, 강릉』",출판,1776000,177,10033,65,1,2,1
9444,"베틀로 짠 직물세트, '트윌 컵받침'",홈 · 리빙,888000,177,5016,12,1,1,1
9445,우리가 만드는 장밋빛 대한민국,캐릭터 · 굿즈,1776000,177,10033,123,1,0,1
9446,"접어서 안전하게, 걸어서 간편하게! ‘키퍼링’",디자인 문구,887982,177,5016,59,1,1,1
9447,"마음의 문이 열리는 시간, '메리노크'보드게임",보드게임 · TRPG,3551000,177,20062,86,1,1,4
9448,식물 액자 뱃지 <Tropics in the frame>,캐릭터 · 굿즈,3550000,177,2000000,164,1,0,5
9449,[상상토끼 옛글씨 폰트 프로젝트] 세종대왕님 만세 시리즈,디자인,1775000,177,1000000,172,1,0,3
9450,[소:통] 프로젝트 | 청각장애 인식개선 캠페인,캐릭터 · 굿즈,532500,177,3008,38,1,0,1
9451,"차 한 잔의 시간, 실 한 가닥의 공간. <헤링본 티매트>",홈 · 리빙,1775000,177,10028,15,1,1,2
9452,필름카메라로 담은 <Summer in Barcelona>,사진,2662486,177,15042,68,1,0,3
9453,"동물 착취 없는 리얼 레더, 친환경 식물성 가죽 크로스백",잡화,2538000,177,1430000,33,1,1,4
9454,연못의 연꽃과 모과의 달콤함이 감도는 <로터스퀸스>,향수 · 뷰티,3549000,177,20050,80,1,0,2
9455,무료글꼴로 베스트셀러 뚝딱 만들기 인디자인 템플릿 100개,출판,6210000,177,3500000,252,1,0,5
9456,"추리 어드벤처 게임 <무연>, PC판 출시",디지털 게임,3016000,177,1700000,156,1,1,2
9457,올해 마지막 여름을 담다 < 반려동물 털 악세사리>,주얼리,887000,177,5011,23,1,0,4
9458,MYTHOS 신화 속 2019캘린터 &일러북,예술,887000,177,5011,41,1,0,5
9459,"삐뚤빼뚤, 완벽하지 않아도 괜찮아! 지로의 굿즈 소개",예술,887000,177,500000,28,1,1,2
9460,"독립을 바란 두 친구, 동토의 꿈",잡화,7095500,177,4000000,170,1,1,2
9461,아트워크 갈아엎고 재탄생한 '암호화폐와 투자자들',보드게임 · TRPG,2306000,177,1300000,50,1,0,5
9462,"[봄, 패션]착화감이 좋은 스니커즈 '에어 라텍스 슬립온'",잡화,17736000,177,100203,149,1,1,1
9463,"브라우니와 케이크의 사이, 촉촉 파운드 케이크",푸드,886800,177,500000,35,1,1,5
9464,"올 가을, 피그미라쿤이 당신을 찾아갑니다. [매듭가방세트]",디자인 문구,1507000,177,8514,47,1,1,2
9465,물러터진 마음으로 까칠한 세상을 산다는 건 <물컹한 영혼>,출판,1418000,177,800000,64,1,0,5
9466,2021 성균관대학교 의상학과 졸업패션필름,의류,886000,177,5005,42,1,0,5
9467,"컨셉 일러스트 시집, 『107』",출판,974555,177,550000,77,1,1,3
9468,"광고마케팅 잡지, 콤마매거진 2019 봄호 <플랫폼> 발간",출판,1506000,177,8508,129,1,1,1
9469,하드보일드 사이킥 액션 <웨어와일드>,디지털 게임,8858000,177,5000000,152,1,0,1
9470,"[섬 컴퍼니]제주 자연을 담아 낸 아이패드, 노트북 파우치",잡화,14169000,177,8000000,271,1,1,2
9471,"서울의 디자인을 담은 <산책, 서울의 글자들>",출판,14168000,177,80045,328,1,1,5
9472,역사알리기 프로젝트 2탄 : 도산 안창호 자수티셔츠,의류,1771000,177,10005,57,1,0,2
9473,스마트폰이 나를 뛰게 한다고? <VRFit 런닝머신 센서>,테크 · 가전,5312000,177,30011,41,1,0,2
9474,숭실대학교 사진예술연구회 빛누리 44회 정기전시회,사진,1080000,177,6101,35,1,0,1
9475,모바일 비주얼노벨 :: <꿈꾸는 별빛의 플레이아데스>,디지털 게임,5311111,177,3000000,98,1,0,1
9476,"유기견들을 향한 포근함을 담은 '폰케이스', '스마트톡'",캐릭터 · 굿즈,885000,177,500000,45,1,1,2
9477,"'널 지켜줄게' 따뜻한 겨울나기, 오가닉 캐주얼 데일리웨어",의류,2655000,177,1500000,17,1,1,4
9478,청춘 코미디 연극 <청춘 라이더> 무명 배우들의 끼방출,공연,885000,177,500000,38,1,0,3
9479,대구 평화의 소녀상 건립 소녀상LED,홈 · 리빙,5310000,177,30000,168,1,0,4
9480,자연주의 밴드 '혜아'의 첫 EP 앨범 <나비>,음악,1327000,176,750000,45,1,0,5
9481,당신의 일상 속 반짝임을 더해줄 <고양이 감성 고블렛잔>,홈 · 리빙,1769000,176,10051,78,1,0,4
9482,"차근차근 천천히, 윔지마인드의 가벼운 셔츠.",의류,1768790,176,10049,27,1,1,1
9483,"가치있고 옳은 일을 하는 당신께, 결식아동을 돕는 폰케이스",캐릭터 · 굿즈,1415000,176,8039,75,1,1,1
9484,"김율 [1st. 소품집] ""낙엽만 굴러가도 꺄르륵""",음악,1768700,176,1000000,74,1,0,5
9485,별에서 온 전구냥이 쿠션인형,캐릭터 · 굿즈,3537000,176,20096,98,1,0,5
9486,[굴리굴리] 러블리 데이지 랜덤 피규어 8종,캐릭터 · 굿즈,7072000,176,40181,132,1,0,2
9487,"희망의 상징, 크로스 무브먼트 목걸이",주얼리,884000,176,5022,7,1,1,3
9488,"평생 간직하고 싶은, 하나뿐인 반려동물 커스터마이징 스탬프",반려동물,884000,176,5022,26,1,1,5
9489,우울증 버팀일기 <나를 앓던 계절들>,출판,1768000,176,10045,74,1,0,2
9490,자아를 찾는 오이디푸스에게 <찾지 않아도 돼>,출판,884000,176,5022,37,1,0,1
9491,내가 직접 만들어 선물하는 행운의 상징 <고래목걸이>,주얼리,1767000,176,10039,23,1,0,1
9492,[뱃지&폰케이스] 세상에서 가장 귀여운 새. 오목눈이 굿즈,캐릭터 · 굿즈,2827000,176,16062,93,1,0,2
9493,"여행의 과정이 주는 위로, 강현우의 일러스트 달력 2020",디자인 문구,2650000,176,1500000,101,1,1,2
9494,"혼자가 아닌 우리, 2019년에도 美鬪(미투)",출판,530000,176,3011,47,1,1,3
9495,"꿈에서 본 노래, 권눈썹의 <꿈의 이름>",음악,1236000,176,7022,38,1,1,2
9496,"[동화집] 자연이 바라본 세상, 지속 가능한 삶을 위하여",출판,1765500,176,10031,55,1,1,5
9497,뽁뽁빽과 친구들,홈 · 리빙,1765278,176,10029,72,1,0,1
9498,"모두를 위한 사회를 위해, 손을 잡다 [시각장애 인식개선]",잡화,1747400,176,9928,66,1,1,2
9499,오넷의 첫 EP 앨범과 뮤직비디오 제작에 함께해주세요,음악,3530000,176,2000000,48,1,0,4
9500,더이상 침묵은 없다: 동덕 교강사 혐오표현 대응 사업,디자인 문구,882500,176,500000,66,1,0,1
9501,"2018 국민대학교 영상디자인학과 졸업전시, ""엔터위크""",예술,1765000,176,1000000,28,1,1,3
9502,"본격 수다 로맨스 '지금, 사랑하고 있나요?'",공연,3000000,176,1700000,58,1,1,4
9503,"무기력한 나를 침대 밖으로 인도해줄 옷, OOB 맨투맨",의류,2647000,176,1500000,34,1,1,4
9504,타로카드 그리고 우화 'Tarot of the Tails',홈 · 리빙,5294000,176,3000000,112,1,0,5
9505,"2022 달력 : 러브시리즈, 사랑에도 다양한 형태가 있지",디자인 문구,882000,176,5011,37,1,1,1
9506,"당신이 기다려 온 진짜 코미디, STAND UP!",출판,3528000,176,20045,77,1,1,2
9507,우울함을 떨치고 당당하게 성공과 부로 가는 비법서,출판,529000,176,300000,14,1,0,5
9508,[공식]바람의나라가 다람쥐를 뿌렸다! 다람쥐 키보드X장패드,캐릭터 · 굿즈,29566000,176,16770000,348,1,0,3
9509,"어디서든 부담없이 꺼내먹어요.깔끔한 숙취해소제 ""바른아침""",푸드,1763000,176,10017,38,1,0,1
9510,뚠뚠한 뚠냥이 [고양이잡학노트],출판,2644000,176,15022,115,1,0,4
9511,"열등감에세이+어른동화 <긴장풀어요, 지혜씨>",출판,2097000,176,11914,60,1,1,5
9512,"childhood, 추억을 담은 복주머니 가방",잡화,881000,176,5005,25,1,1,3
9513,정조의 화성행차를 완성하라! <로스토리 : 왕의 길>,보드게임 · TRPG,881000,176,5005,23,1,0,1
9514,2020 캘린더 & 굿즈 <AVEC LE TEMPS>,디자인 문구,881000,176,5005,23,1,0,3
9515,자연을 담은 오가닉 목화솜 다용도 차렵이불,홈 · 리빙,1762000,176,10011,8,1,0,2
9516,그래서 누가 죽였는데? 14인 여성 스태프의 영화 <한낮>,영화 · 비디오,1938000,176,11011,99,1,0,5
9517,산문집 '우울과 상리공생 하고 있습니다'와 이야기해요.,출판,616500,176,3502,37,1,0,1
9518,"출산 뒤, 담아두었던 이야기들",웹툰 · 만화,1321000,176,750000,83,1,1,3
9519,만화창작집단 19p 의 첫번째 단편집 '열아홉',웹툰 · 만화,1497129,176,850000,49,1,0,3
9520,'곤드레''만드레' 나는 취해 버렸어.,홈 · 리빙,1409000,176,8005,83,1,0,2
9521,강아지공장 어미견을 위한 팔찌&파우치,캐릭터 · 굿즈,2113304,176,1200000,120,1,0,1
9522,20년차 가방 디자이너가 마음먹고 만든 노트북 가방,잡화,3522000,176,20011,54,1,0,5
9523,세계 명문대 강의 무료로 듣고 인증서도 받는 '무크',출판,1761000,176,10005,58,1,0,4
9524,"SNOWDROP_ 작은 희망을, 경계선 지능 아동들에게",캐릭터 · 굿즈,1056500,176,600000,66,1,1,4
9525,단편영화 <명왕성>(2017),영화 · 비디오,1232554,176,7003,66,1,0,4
9526,계간홀로 6주년~강산이 절반 넘게 변해도 나오는 14호~,출판,3520796,176,2000000,247,1,0,5
9527,<공원일기 Letter from the Park> 출판,출판,2288456,176,1300000,74,1,0,4
9528,당신의 숨겨둔 멍청한 생각을 꺼내주세요.,잡화,352000,176,2000,12,1,0,2
9529,"사라져가는 자연, 잊혀가는 언어. 제주를 '담-다'.",디자인 문구,880000,176,500000,39,1,1,3
9530,단편영화 <누구의 잘못도 아닌>,영화 · 비디오,880000,176,500000,25,1,0,2
9531,"우리는 아름답지 않아도 된다, 페미니스트 맨투맨&폰케이스",의류,2112000,176,12000,70,1,1,5
9532,고풍스러운 레이스장식/보석장식/메달장식 로판 브러쉬 세트,웹툰 리소스,1759500,175,10054,48,1,0,2
9533,로맨스 판타지의 완성 고퀄리티 앤티크 소재와 브러쉬,웹툰 리소스,1759000,175,10051,43,1,0,1
9534,귀염뽀짝 아기곰 [베어멜리] 봉제인형,캐릭터 · 굿즈,1759000,175,10051,22,1,0,5
9535,"팀코칭, 팀교육, 팀창업을 위한<핀란드 팀아카데미>번역서",출판,3517800,175,2000000,97,1,2,5
9536,"<차갑지만 포근한, 공허하지만 가득한, 외롭지만 충만한>",출판,1055000,175,6028,28,1,2,5
9537,디자인 현상과 이슈 <지난해>,출판,1758000,175,10045,102,1,0,1
9538,"본격 나이 탐색지, 나이이즘",출판,1758000,175,10045,90,1,1,4
9539,"스케치업_공항 외부, 내부, 비행기 외부, 내부",웹툰 리소스,1758000,175,10045,16,1,3,1
9540,"서울을 상징하다, 휴대폰 스트랩 'S-STRAP'",캐릭터 · 굿즈,879000,175,5022,40,1,1,1
9541,메마른 일상에 촉촉함을 선사해줄 오아시스 주얼리,주얼리,1230400,175,7030,21,1,0,1
9542,인메이 새 정규앨범 INES ESTELLE AND GARCIN,음악,2109222,175,1200000,40,1,0,3
9543,종이 포장 '하나'로 멸균팩 '30개'를 줄이는 두유,푸드,5272700,175,3000000,137,1,0,5
9544,"겨울의 빛을 담아, <고드름 실버 귀걸이>",주얼리,703000,175,4017,18,1,1,4
9545,대입자기소개서 쉽게 쓰기 가이드북 < 나 혼자 쓴다 >,출판,615100,175,350000,35,1,0,3
9546,"스무살 청춘과 방황을 담은, 영화 <스무살의 수영법>",영화 · 비디오,2635567,175,15060,70,1,1,5
9547,"나만의 고양이 테라피《냥, 있는 그대로의 내가 너무 좋아》",출판,5271000,175,3000000,194,1,1,2
9548,36세 대기업 인사총괄책임자의 시간관리 노하우 [형님노트],디자인 문구,5270400,175,30116,272,1,0,4
9549,"내 심장에 은하수를 ""My Milky Way Ring""",주얼리,1756500,175,10037,27,1,0,1
9550,부산대학교 극예술연구회 114회 정기공연 <살인놀이>,공연,1405000,175,800000,49,1,0,2
9551,"음악을 몸에 두르는 어느 특별한 날, 스윙카프",잡화,878000,175,500000,24,1,1,5
9552,작심일일 : 1년 뒤 1% 더 나아질 나를 위해,출판,3511000,175,20062,170,1,0,4
9553,WELCOME LIGHT,테크 · 가전,8775600,175,5000000,207,1,0,1
9554,치맛바람라이더스 캠프아웃,예술,3510000,175,20057,75,1,0,1
9555,에릭 로메르의 소설집 <여섯 개의 도덕 이야기> 출간,출판,3510000,175,20057,160,1,0,4
9556,당신의 눈부신 겨울. 겨울빛,주얼리,1755000,175,10028,27,1,0,5
9557,"죽은 웃음도 살려드립니다! <우리 삼촌, 히어로?!>",영화 · 비디오,1755000,175,1000000,28,1,1,3
9558,"계절을 담은, [MOON 이어링]",주얼리,1053000,175,6017,44,1,1,4
9559,★은하 !- 132화★,웹툰 · 만화,175500,175,100000,20,1,0,3
9560,과거에서 미래까지 <구름문 단령 셔츠>,의류,6142000,175,3500000,74,1,0,2
9561,8가지 동물들이 움직이는 내가 만드는 플립머신 '애니멀북',출판,877400,175,5013,20,1,0,2
9562,검찰개혁과 조국대전 2 (부제: 더 나은 미래를 위한 길),출판,8772000,175,5000000,326,1,0,5
9563,"일 잘하고 싶은 프로꿈나무를 위한 ""캘린다이어리""",디자인 문구,877000,175,500000,47,1,0,3
9564,달콤쫀득 젤곰이 가족 탄생,디자인 문구,877000,175,5011,75,1,0,5
9565,「중세화투」와 함께 장미전쟁사 『워릭 백작 리처드 네빌』,출판,1753500,175,10020,72,1,0,5
9566,"죽기직전까지 '나' 알기, 무용과 예술사이 영화 '덩어리'",영화 · 비디오,2630000,175,1500000,39,1,1,4
9567,청년의 이상을 팝니다! 이상한시장,예술,2630000,175,1500000,104,1,0,5
9568,최고의 프렌치 셰프 서승호의 멘토링 쿡북 : 치즈편,푸드,1753000,175,10017,76,1,0,1
9569,[홀로걸스] 빛나는 페미니스트를 위한 everything!,잡화,1753000,175,10017,80,1,0,5
9570,밀양송전탑 반대 투쟁 [온라인 기록관] 구축 프로젝트,테크 · 가전,13408765,175,76621,356,1,0,3
9571,심플 디자인 가정용 윗몸일으키기 운동기구,홈 · 리빙,315500,175,180000,35,1,0,2
9572,가즈아 스티커/엽서-성투를 위한 필수품,캐릭터 · 굿즈,613400,175,3505,49,1,0,1
9573,"영화속퀴어를보다 <한국트랜스젠더영화사>, <한국퀴어영화사>",출판,7010000,175,40057,169,1,1,2
9574,일상을 다채롭게! 일러스트 비건 레시피북 <베지 컬러스>,푸드,1752000,175,10011,70,1,0,3
9575,자신의 체형에 맞게 스타일링 새틴 레이어드 랩 원피스,의류,876000,175,5005,14,1,0,1
9576,아티스트 인터뷰 매거진 깃 10호,출판,876000,175,500000,31,1,0,3
9577,이거 입고 핑크닷 같이가자!,의류,1752000,175,10011,49,1,0,4
9578,장소 특정적 퍼포먼스 Rotten Apple,공연,4380000,175,2500000,56,1,0,2
9579,화이트 크리스마스 트리디퓨저,홈 · 리빙,525500,175,3002,19,1,0,3
9580,짧은 묵상 찬송 연주곡집 - 피아노 예배자 2,출판,1751500,175,10008,72,1,0,2
9581,"내 몸에 꼭 맞는 핏, 꽃잎 플레어스커트",의류,1226000,175,7005,22,1,1,3
9582,"어떤 여자가 들려주는 진짜 이야기, 단편영화 <자기소개>",영화 · 비디오,1751000,175,10005,60,1,1,3
9583,관사 트레이닝북 1000제_이론만으로는 턱없이 부족하다!,출판,1751000,175,10005,48,1,0,2
9584,자두나무 토끼 <이토 봉제인형>,캐릭터 · 굿즈,3501000,175,20005,97,1,0,5
9585,학교를 세우는 가슴벅찬 경험을 함께 하고 싶습니다,디자인,17500111,175,100000,98,1,0,2
9586,여행을 떠나는 이유를 그리다. [그래서 떠났어요],출판,1750000,175,10000,102,1,0,3
9587,마키시의 이웃들 에피소드 23,웹툰 · 만화,262500,175,150000,27,1,0,1
9588,뻔한 차는 이제 그만! 센스있는 '노루궁뎅이버섯현미 티백',푸드,1750000,175,1000000,62,1,0,2
9589,"<함께,밑그림> 2016년 달력 제작 프로젝트!",디자인 문구,700000,175,400000,22,1,1,4
9590,웃지 않는 여자를 응원한다 <No smile Women>,캐릭터 · 굿즈,3499999,174,2000000,170,1,0,5
9591,"익숙함에 물음을 던지다, 단편영화 <一生과 日生>",영화 · 비디오,2624683,174,15084,84,1,1,1
9592,"길 위의 음악가, '이내'의 3집 앨범 <되고 싶은 노래>",음악,3499000,174,2000000,74,1,1,5
9593,삶을 담는 옷 '사비',잡화,8747000,174,50270,57,1,0,2
9594,Life is ironic: 삶이 그대를 속일지라도,디자인 문구,787000,174,450000,38,1,0,1
9595,머더 미스테리 『망자의 진술』,보드게임 · TRPG,2973000,174,17086,138,1,0,1
9596,[유기동물사료지원] 아이들의 배고픔을 채워주세요,홈 · 리빙,3497400,174,20100,144,1,0,1
9597,"초등 자녀를 둔 엄마의 실내놀이책, <엄마의 놀이주머니>",출판,2623000,174,1500000,83,1,1,1
9598,"[STICK-ON ART/30] : 붙이고, 감상하는 명화",디자인 문구,1224000,174,7034,55,1,1,4
9599,움직이는 책 <후룩북:고양이 서랍>,출판,5245000,174,30143,147,1,0,4
9600,"유니크 한 매력을 담은 청화백자 티웨어, 까치호랑이 다관",홈 · 리빙,874000,174,5022,7,1,1,2
9601,Healing time..별자리 힐링 오르골 / 인센스홀더,홈 · 리빙,874000,174,5022,18,1,0,1
9602,클립스튜디오 해양생물 브러쉬,웹툰 리소스,874000,174,5022,64,1,0,3
9603,낭만적인 캠핑에 감성을 더해줄 옷걸이 [ot:ium],홈 · 리빙,1747500,174,1000000,39,1,0,4
9604,'자기주도학습 매뉴얼'과 자기주도역량 증대용 각종 특수노트,디자인 문구,873500,174,500000,32,1,0,2
9605,제 9회 예당국제대학연극제 본선진출작 <이 지구에>,공연,1747000,174,1000000,66,1,0,1
9606,티워머 하나로 우리 동네가 따뜻해질 수 있을까요?,홈 · 리빙,1747000,174,10040,30,1,0,4
9607,서울예술대학교공연학부제작실습 spring awakening,공연,1747000,174,1000000,115,1,0,3
9608,"퀴어에게도 국가가 필요하다, 레인보우 티셔츠 & 캔버스백",의류,7860500,174,4500000,218,1,1,5
9609,영화여행 사진집 <Go Wonderland:한국영화여행집>,출판,1572000,174,9034,78,1,0,5
9610,"""내 어린 시절의 상상을 팝니다"" 「도림천 순환선」",웹툰 · 만화,838384,174,480000,33,1,0,5
9611,2017 시죠 타카네 생일 광고 프로젝트!,디지털 게임,4366548,174,25095,79,1,0,3
9612,"한번쯤 맛보고 싶었던 명품 콜드브루, 자메이카 블루마운틴",푸드,873000,174,5017,34,1,1,4
